,date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
12513,2020-12-02,108863,0,95918,2323,0,0,1499,,564,19,,10622,0.0,摩尔多瓦
12514,2020-12-03,110580,0,96711,2343,0,0,1717,,793,20,,11526,0.0,摩尔多瓦
12515,2020-12-04,112307,0,97549,2363,0,0,1727,,838,20,,12395,0.0,摩尔多瓦
12516,2020-12-05,113829,0,98276,2384,0,0,1522,,727,21,,13169,0.0,摩尔多瓦
12517,2020-12-06,115557,0,99606,2403,0,0,1728,,1330,19,,13548,0.0,摩尔多瓦
12518,2020-12-07,116365,0,101244,2419,0,0,808,,1638,16,,12702,0.0,摩尔多瓦
12519,2020-12-08,117495,0,101938,2438,0,0,1130,,694,19,,13119,0.0,摩尔多瓦
12520,2020-12-09,119204,0,102565,2460,0,0,1709,,627,22,,14179,0.0,摩尔多瓦
12521,2020-12-10,120970,0,105238,2500,0,0,1766,,2673,40,,13232,0.0,摩尔多瓦
12522,2020-12-11,122685,0,105238,2500,0,0,1715,,0,0,,14947,0.0,摩尔多瓦
12523,2020-12-12,124264,0,106471,2521,0,0,1579,,1233,21,,15272,0.0,摩尔多瓦
12524,2020-12-13,125723,0,107733,2547,0,0,1459,,1262,26,,15443,0.0,摩尔多瓦
12525,2020-12-14,126518,0,108901,2572,0,0,795,,1168,25,,15045,0.0,摩尔多瓦
12526,2020-12-15,127253,0,110179,2598,0,0,735,,1278,26,,14476,0.0,摩尔多瓦
12527,2020-12-16,128656,0,111314,2625,0,0,1403,,1135,27,,14717,0.0,摩尔多瓦
12528,2020-12-17,131919,0,114230,2674,0,0,3263,,2916,49,,15015,0.0,摩尔多瓦
12529,2020-12-18,131919,0,114230,2674,0,0,0,,0,0,,15015,0.0,摩尔多瓦
12530,2020-12-19,133360,0,115612,2700,0,0,1441,,1382,26,,15048,0.0,摩尔多瓦
12531,2020-12-20,134578,0,117002,2727,0,0,1218,,1390,27,,14849,0.0,摩尔多瓦
12532,2020-12-21,135207,0,118635,2752,0,0,629,,1633,25,,13820,0.0,摩尔多瓦
12533,2020-12-22,135910,0,120015,2777,0,0,703,,1380,25,,13118,0.0,摩尔多瓦
12534,2020-12-23,136931,0,121402,2803,0,0,1021,,1387,26,,12726,0.0,摩尔多瓦
12535,2020-12-24,138213,0,122614,2825,0,0,1282,,1212,22,,12774,0.0,摩尔多瓦
12536,2020-12-25,139435,0,123924,2848,0,0,1222,,1310,23,,12663,0.0,摩尔多瓦
12537,2020-12-26,140250,0,125212,2871,0,0,815,,1288,23,,12167,0.0,摩尔多瓦
12538,2020-12-27,140996,0,126651,2883,0,0,746,,1439,12,,11462,0.0,摩尔多瓦
12539,2020-12-28,141355,0,127404,2891,0,0,359,,753,8,,11060,0.0,摩尔多瓦
12540,2020-12-29,141924,0,127813,2909,0,0,569,,409,18,,11202,0.0,摩尔多瓦
12541,2020-12-30,142851,0,128501,2934,0,0,927,,688,25,,11416,0.0,摩尔多瓦
12542,2020-12-31,143841,0,129539,2960,0,0,990,,1038,26,,11342,0.0,摩尔多瓦
12543,2021-01-01,144818,0,130643,2985,0,0,977,,1104,25,,11190,0.0,摩尔多瓦
12544,2021-01-02,145258,0,131701,3004,0,0,440,,1058,19,,10553,0.0,摩尔多瓦
12545,2021-01-03,145694,0,132342,3020,0,0,436,,641,16,,10332,0.0,摩尔多瓦
12546,2021-01-04,145873,0,133247,3037,0,0,179,,905,17,,9589,0.0,摩尔多瓦
12547,2021-01-05,146921,0,134751,3070,0,0,1048,,1504,33,,9100,0.0,摩尔多瓦
12548,2021-01-06,146921,0,134751,3070,0,0,0,,0,0,,9100,0.0,摩尔多瓦
12549,2021-01-07,147871,0,135911,3088,0,0,950,,1160,18,,8872,0.0,摩尔多瓦
12550,2021-01-08,148294,0,136800,3106,0,0,423,,889,18,,8388,0.0,摩尔多瓦
12551,2021-01-09,148669,0,137416,3122,0,0,375,,616,16,,8131,0.0,摩尔多瓦
12552,2021-01-10,149093,0,138103,3130,0,0,424,,687,8,,7860,0.0,摩尔多瓦
12553,2021-01-11,149391,0,138440,3139,0,0,298,,337,9,,7812,0.0,摩尔多瓦
12554,2021-01-12,149662,0,138865,3156,0,0,271,,425,17,,7641,0.0,摩尔多瓦
12555,2021-01-13,150138,0,139427,3176,0,0,476,,562,20,,7535,0.0,摩尔多瓦
12556,2021-01-14,150946,0,140217,3193,0,0,808,,790,17,,7536,0.0,摩尔多瓦
12557,2021-01-15,152263,0,141975,3228,0,0,1317,,1758,35,,7060,0.0,摩尔多瓦
12558,2021-01-16,152263,0,141975,3228,0,0,0,,0,0,,7060,0.0,摩尔多瓦
12559,2021-01-17,152854,0,143150,3250,0,0,591,,1175,22,,6454,0.0,摩尔多瓦
12560,2021-01-18,152854,0,143150,3250,0,0,0,,0,0,,6454,0.0,摩尔多瓦
12561,2021-01-19,153506,0,143766,3282,0,0,652,,616,32,,6458,0.0,摩尔多瓦
12562,2021-01-20,153506,0,143766,3282,0,0,0,,0,0,,6458,0.0,摩尔多瓦
12563,2021-01-21,154788,0,145168,3315,0,0,1282,,1402,33,,6305,0.0,摩尔多瓦
12564,2021-01-22,154788,0,145831,3315,0,0,0,,663,0,,5642,0.0,摩尔多瓦
12565,2021-01-23,155937,0,146406,3347,0,0,1149,,575,32,,6184,0.0,摩尔多瓦
12566,2021-01-24,155937,0,146406,3347,0,0,0,,0,0,,6184,0.0,摩尔多瓦
12567,2021-01-25,156202,0,146948,3361,0,0,265,,542,14,,5893,0.0,摩尔多瓦
12568,2021-01-26,156972,0,147380,3381,0,0,770,,432,20,,6211,0.0,摩尔多瓦
12569,2021-01-27,156972,0,147380,3381,0,0,0,,0,0,,6211,0.0,摩尔多瓦
12570,2021-01-28,157626,0,147864,3396,0,0,654,,484,15,,6366,0.0,摩尔多瓦
12571,2021-01-29,158309,0,148432,3413,0,0,683,,568,17,,6464,0.0,摩尔多瓦
12572,2021-01-30,158860,0,149026,3424,0,0,551,,594,11,,6410,0.0,摩尔多瓦
12573,2021-01-31,159513,0,149562,3434,0,0,653,,536,10,,6517,0.0,摩尔多瓦
12574,2021-02-01,159804,0,150090,3438,0,0,291,,528,4,,6276,0.0,摩尔多瓦
12575,2021-02-02,160725,0,150720,3462,0,0,921,,630,24,,6543,0.0,摩尔多瓦
12576,2021-02-03,160725,0,150720,3462,0,0,0,,0,0,,6543,0.0,摩尔多瓦
12577,2021-02-04,161642,0,151232,3480,0,0,917,,512,18,,6930,0.0,摩尔多瓦
12578,2021-02-05,162624,0,151880,3497,0,0,982,,648,17,,7247,0.0,摩尔多瓦
12579,2021-02-06,163400,0,152552,3515,0,0,776,,672,18,,7333,0.0,摩尔多瓦
12580,2021-02-07,164243,0,153196,3530,0,0,843,,644,15,,7517,0.0,摩尔多瓦
12581,2021-02-08,164569,0,153785,3543,0,0,326,,589,13,,7241,0.0,摩尔多瓦
12582,2021-02-09,164858,0,154303,3557,0,0,289,,518,14,,6998,0.0,摩尔多瓦
12583,2021-02-10,165663,0,154444,3573,0,0,805,,141,16,,7646,0.0,摩尔多瓦
12584,2021-02-11,166553,0,154956,3589,0,0,890,,512,16,,8008,0.0,摩尔多瓦
12585,2021-02-12,167546,0,155557,3607,0,0,993,,601,18,,8382,0.0,摩尔多瓦
12586,2021-02-13,168826,0,156198,3626,0,0,1280,,641,19,,9002,0.0,摩尔多瓦
12587,2021-02-14,169805,0,157427,3640,0,0,979,,1229,14,,8738,0.0,摩尔多瓦
12588,2021-02-15,170186,0,157427,3651,0,0,381,,0,11,,9108,0.0,摩尔多瓦
12589,2021-02-16,170549,0,158005,3661,0,0,363,,578,10,,8883,0.0,摩尔多瓦
12590,2021-02-17,171514,0,158619,3678,0,0,965,,614,17,,9217,0.0,摩尔多瓦
12591,2021-02-18,172815,0,159339,3697,0,0,1301,,720,19,,9779,0.0,摩尔多瓦
12592,2021-02-19,174155,0,159931,3717,0,0,1340,,592,20,,10507,0.0,摩尔多瓦
12593,2021-02-20,175183,0,160619,3739,0,0,1028,,688,22,,10825,0.0,摩尔多瓦
12594,2021-02-21,176245,0,161220,3760,0,0,1062,,601,21,,11265,0.0,摩尔多瓦
12595,2021-02-22,177407,0,162595,3799,0,0,1162,,1375,39,,11013,0.0,摩尔多瓦
12596,2021-02-23,177407,0,162595,3799,0,0,0,,0,0,,11013,0.0,摩尔多瓦
12597,2021-02-24,178540,0,163376,3823,0,0,1133,,781,24,,11341,0.0,摩尔多瓦
12598,2021-02-25,180150,0,163896,3846,0,0,1610,,520,23,,12408,0.0,摩尔多瓦
12599,2021-02-26,183338,0,164888,3899,0,0,3188,,992,53,,14551,0.0,摩尔多瓦
12600,2021-02-27,183338,0,164888,3899,0,0,0,,0,0,,14551,0.0,摩尔多瓦
12601,2021-02-28,184856,0,165489,3924,0,0,1518,,601,25,,15443,0.0,摩尔多瓦
12602,2021-03-01,185453,0,166178,3949,0,0,597,,689,25,,15326,0.0,摩尔多瓦
12603,2021-03-02,186447,0,166833,3975,0,0,994,,655,26,,15639,0.0,摩尔多瓦
12604,2021-03-03,187847,0,167442,4002,0,0,1400,,609,27,,16403,0.0,摩尔多瓦
12605,2021-03-04,189397,0,168143,4026,0,0,1550,,701,24,,17228,0.0,摩尔多瓦
12606,2021-03-05,191197,0,168801,4049,0,0,1800,,658,23,,18347,0.0,摩尔多瓦
12607,2021-03-06,192985,0,169623,4071,0,0,1788,,822,22,,19291,0.0,摩尔多瓦
12608,2021-03-07,194605,0,170468,4091,0,0,1620,,845,20,,20046,0.0,摩尔多瓦
12609,2021-03-08,195252,0,171330,4111,0,0,647,,862,20,,19811,0.0,摩尔多瓦
12610,2021-03-09,195602,0,172242,4129,0,0,350,,912,18,,19231,0.0,摩尔多瓦
12611,2021-03-10,196475,0,173141,4150,0,0,873,,899,21,,19184,0.0,摩尔多瓦
12612,2021-03-11,198228,0,174099,4183,0,0,1753,,958,33,,19946,0.0,摩尔多瓦
12613,2021-03-12,200124,0,175111,4220,0,0,1896,,1012,37,,20793,0.0,摩尔多瓦
12614,2021-03-13,201909,0,176150,4258,0,0,1785,,1039,38,,21501,0.0,摩尔多瓦
12615,2021-03-14,203710,0,177339,4294,0,0,1801,,1189,36,,22077,0.0,摩尔多瓦
12616,2021-03-15,204463,0,178322,4330,0,0,753,,983,36,,21811,0.0,摩尔多瓦
12617,2021-03-16,205324,0,179474,4369,0,0,861,,1152,39,,21481,0.0,摩尔多瓦
12618,2021-03-17,207012,0,180763,4402,0,0,1688,,1289,33,,21847,0.0,摩尔多瓦
12619,2021-03-18,208928,0,182108,4436,0,0,1916,,1345,34,,22384,0.0,摩尔多瓦
12620,2021-03-19,210725,0,183520,4472,0,0,1797,,1412,36,,22733,0.0,摩尔多瓦
12621,2021-03-20,212568,0,185105,4501,0,0,1843,,1585,29,,22962,0.0,摩尔多瓦
12622,2021-03-21,214203,0,186774,4531,0,0,1635,,1669,30,,22898,0.0,摩尔多瓦
12623,2021-03-22,215034,0,188363,4559,0,0,831,,1589,28,,22112,0.0,摩尔多瓦
12624,2021-03-23,216094,0,189875,4590,0,0,1060,,1512,31,,21629,0.0,摩尔多瓦
12625,2021-03-24,217715,0,191630,4623,0,0,1621,,1755,33,,21462,0.0,摩尔多瓦
12626,2021-03-25,219988,0,193562,4661,0,0,2273,,1932,38,,21765,0.0,摩尔多瓦
12627,2021-03-26,222120,0,195558,4702,0,0,2132,,1996,41,,21860,0.0,摩尔多瓦
12628,2021-03-27,223986,0,197623,4745,0,0,1866,,2065,43,,21618,0.0,摩尔多瓦
12629,2021-03-28,225660,0,199737,4785,0,0,1674,,2114,40,,21138,0.0,摩尔多瓦
12630,2021-03-29,226521,0,201769,4827,0,0,861,,2032,42,,19925,0.0,摩尔多瓦
12631,2021-03-30,226521,0,201769,4827,0,0,0,,0,0,,19925,0.0,摩尔多瓦
12632,2021-03-31,226521,0,201769,4827,0,0,0,,0,0,,19925,0.0,摩尔多瓦
12633,2021-04-02,231756,0,209907,5003,0,0,5235,,8138,176,,16846,0.0,摩尔多瓦
12634,2020-03-08,4,0,0,0,0,0,4,0.0,0,0,0.0,4,,保加利亚
12635,2020-03-10,6,0,0,0,0,0,2,0.0,0,0,0.0,6,0.0,保加利亚
12636,2020-03-12,23,0,0,0,0,0,17,0.0,0,0,0.0,23,0.0,保加利亚
12637,2020-03-13,30,0,0,0,0,0,7,0.0,0,0,0.0,30,0.0,保加利亚
12638,2020-03-14,36,0,0,2,0,0,6,0.0,0,2,0.0,34,0.0,保加利亚
12639,2020-03-15,51,0,0,2,0,0,15,0.0,0,0,0.0,49,0.0,保加利亚
12640,2020-03-18,92,0,0,2,0,0,41,0.0,0,0,0.0,90,0.0,保加利亚
12641,2020-03-19,107,0,0,2,0,0,15,0.0,0,0,0.0,105,0.0,保加利亚
12642,2020-03-20,127,0,0,2,0,0,20,0.0,0,0,0.0,125,0.0,保加利亚
12643,2020-03-21,163,0,0,2,0,0,36,0.0,0,0,0.0,161,0.0,保加利亚
12644,2020-03-22,187,0,0,3,0,0,24,0.0,0,1,0.0,184,0.0,保加利亚
12645,2020-03-23,201,0,0,3,0,0,14,0.0,0,0,0.0,198,0.0,保加利亚
12646,2020-03-24,218,0,0,3,0,0,17,0.0,0,0,0.0,215,0.0,保加利亚
12647,2020-03-25,242,0,0,3,0,0,24,0.0,0,0,0.0,239,0.0,保加利亚
12648,2020-03-26,264,0,4,3,0,0,22,0.0,4,0,0.0,257,0.0,保加利亚
12649,2020-03-27,293,0,8,3,0,0,29,0.0,4,0,0.0,282,0.0,保加利亚
12650,2020-03-28,313,0,9,4,0,0,20,0.0,1,1,0.0,300,0.0,保加利亚
12651,2020-03-29,346,0,9,4,0,0,33,0.0,0,0,0.0,333,0.0,保加利亚
12652,2020-03-30,359,0,15,8,0,0,13,0.0,6,4,0.0,336,0.0,保加利亚
12653,2020-03-31,412,0,17,8,0,0,53,0.0,2,0,0.0,387,0.0,保加利亚
12654,2020-04-01,449,0,17,8,0,0,37,0.0,0,0,0.0,424,0.0,保加利亚
12655,2020-04-02,457,0,17,8,0,0,8,0.0,0,0,0.0,432,0.0,保加利亚
12656,2020-04-03,485,0,17,14,0,0,28,0.0,0,6,0.0,454,0.0,保加利亚
12657,2020-04-04,498,0,34,15,0,0,13,0.0,17,1,0.0,449,0.0,保加利亚
12658,2020-04-05,531,0,37,20,0,0,33,0.0,3,5,0.0,474,0.0,保加利亚
12659,2020-04-06,565,0,39,21,0,0,34,0.0,2,1,0.0,505,0.0,保加利亚
12660,2020-04-07,581,0,42,23,0,0,16,0.0,3,2,0.0,516,0.0,保加利亚
12661,2020-04-08,593,0,42,24,0,0,12,0.0,0,1,0.0,527,0.0,保加利亚
12662,2020-04-09,618,0,48,24,0,0,25,0.0,6,0,0.0,546,0.0,保加利亚
12663,2020-04-10,635,0,54,24,0,0,17,0.0,6,0,0.0,557,0.0,保加利亚
12664,2020-04-11,648,0,62,26,0,0,13,0.0,8,2,0.0,560,0.0,保加利亚
12665,2020-04-12,675,0,68,29,0,0,27,0.0,6,3,0.0,578,0.0,保加利亚
12666,2020-04-13,685,0,71,32,0,0,10,0.0,3,3,0.0,582,0.0,保加利亚
12667,2020-04-14,713,0,81,35,0,0,28,0.0,10,3,0.0,597,0.0,保加利亚
12668,2020-04-15,747,0,105,36,0,0,34,0.0,24,1,0.0,606,0.0,保加利亚
12669,2020-04-16,800,0,122,38,0,0,53,0.0,17,2,0.0,640,0.0,保加利亚
12670,2020-04-17,825,0,141,40,0,0,25,0.0,19,2,0.0,644,0.0,保加利亚
12671,2020-04-18,865,0,153,40,0,0,40,0.0,12,0,0.0,672,0.0,保加利亚
12672,2020-04-19,929,0,167,43,0,0,64,0.0,14,3,0.0,719,0.0,保加利亚
12673,2020-04-20,929,0,167,43,0,0,0,0.0,0,0,0.0,719,0.0,保加利亚
12674,2020-04-21,975,0,170,45,0,0,46,0.0,3,2,0.0,760,0.0,保加利亚
12675,2020-04-22,1024,0,174,49,0,0,49,0.0,4,4,0.0,801,0.0,保加利亚
12676,2020-04-23,1097,0,174,52,0,0,73,0.0,0,3,0.0,871,0.0,保加利亚
12677,2020-04-25,1234,0,197,54,0,0,137,0.0,23,2,0.0,983,0.0,保加利亚
12678,2020-04-27,1363,0,205,56,0,0,129,0.0,8,2,0.0,1102,0.0,保加利亚
12679,2020-04-28,1399,0,222,58,0,0,36,0.0,17,2,0.0,1119,0.0,保加利亚
12680,2020-04-29,1447,0,243,64,0,0,48,0.0,21,6,0.0,1140,0.0,保加利亚
12681,2020-04-30,1488,0,266,65,0,0,41,0.0,23,1,0.0,1157,0.0,保加利亚
12682,2020-05-01,1555,0,276,68,0,0,67,0.0,10,3,0.0,1211,0.0,保加利亚
12683,2020-05-02,1592,0,287,72,0,0,37,0.0,11,4,0.0,1233,0.0,保加利亚
12684,2020-05-04,1652,0,321,78,0,0,60,0.0,34,6,0.0,1253,0.0,保加利亚
12685,2020-05-05,1689,0,342,78,0,0,37,0.0,21,0,0.0,1269,0.0,保加利亚
12686,2020-05-06,1778,0,360,84,0,0,89,0.0,18,6,0.0,1334,0.0,保加利亚
12687,2020-05-07,1829,0,360,84,0,0,51,0.0,0,0,0.0,1385,0.0,保加利亚
12688,2020-05-08,1872,0,401,86,0,0,43,0.0,41,2,0.0,1385,0.0,保加利亚
